,ltable_id,ltable_name,ltable_description,ltable_price,rtable_id,rtable_name,rtable_description,rtable_price,match,label,cf_summary
177,900,sony cyber-shot black digital camera dsct500b,sony cyber-shot black digital camera dsct500b 10.1 megapixels 720p hd video recording 3.5 ' lcd plus touch screen display 4mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode high sensitivity mode burst mode face detection technology high sensitivity iso 3200 in-camera retouching optical steadyshot image stabilization with double anti-blur solution hdtv compatibility bravia sync phototv hd stamina battery power black finish,,880,sony cyber-shot dsc-w150 digital camera black dscw150/b,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,129.99,0.64797413,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
178,590,samsung 5 disc black home theater system htz410t,"samsung 5 disc black home theater system htz410t 1000 watts total power usb host play dolby digital , dolby pro logic ii and dts decoders 1080p upconversion divx playback hdmi-cec black finish",,716,panasonic sc-pt660 home theater system,"dvd player , 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby digital , dts , dolby pro logic",,0.69698566,0,"{'ltable_price': 0.55, 'ltable_name': 0.55}"
179,941,canon black eos 50d digital slr camera with 28-135mm lens 50d28135,canon black eos 50d digital slr camera with 28-135mm lens 50d28135 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output lens peripheral illumination correction black finish,,662,canon eos rebel xsi digital slr camera with ef-s 18-55mm f/3 .5 -5.6 is lens black 2756b003,canon eos rebel xsi 12 megapixel digital slr camera with 18-55mm is lens black,649.88,0.695159,0,"{'rtable_price': 0.52, 'rtable_name': 0.52}"
180,879,sony 46 ' bravia xbr series black lcd flat panel hdtv kdl46xbr6,sony 46 ' bravia xbr series black lcd flat panel hdtv kdl46xbr6 1920 x 1080 full hd 1080p resolution digital media extender ( dmex ) bravia engine ii technology advanced contrast enhancer ( ace ) 24p true cinema 120hz refresh rate with dejudder processing bottom-mounted speaker black finish,,840,sony bravia kdl-32l4000 32 ' lcd tv kdl32l4000,"32 ' atsc , ntsc 16:9 1366 x 768 hdtv",597.72,0.7185885,0,{'ltable_name': 0.56}
181,567,samsung 52 ' series 5 lcd black flat panel hdtv ln52a550,"samsung 52 ' series 5 lcd black flat panel hdtv ln52a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish",,719,samsung 6 series ln32a650 32 ' lcd tv,"samsung ln32a650 32 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 4ms response time",916.13,0.7014168,0,"{'rtable_price': 0.53, 'rtable_name': 0.53}"
182,576,canon silver 10 megapixel powershot digital camera sd790is,canon silver 10 megapixel powershot digital camera sd790is 10.0 megapixel 3x optical zoom optical image stabilizer 3.0 ' purecolor lcd face detection technology motion detection technology digic iii image processor red-eye correction silver finish,,1000,"canon powershot sd990 is 14 megapixel digital camera w / 3.7 x optical zoom , ua len , face detection , 2.5 lcd , & iso 1600 silver 3191b001",,299.88,0.6103039,0,"{'ltable_price': 0.56, 'ltable_name': 0.56}"
183,342,canon eos 40d digital slr camera in black eos40dbody,"canon eos 40d digital slr camera in black eos40dbody body only 10.1 megapixel cmos sensor digic iii image processor auto pop-up , retractable , built-in flash 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors black finish lens sold separately",,1012,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",,0.70080584,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
184,851,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish,,819,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,,0.5378113,0,"{'rtable_price': 0.55, 'rtable_name': 0.55}"
185,375,panasonic 27 ' stainless steel microwave trim kit tk903ss,panasonic nntk903s 27 ' stainless steel microwave trim kit tk903ss give the microwave oven a custom-finish look made for the panasonic nn-c994s microwave oven includes all the necessary assembly pieces and hardware stainless steel finish,,346,panasonic nnsd797s 1.6 cu . ft. genius prestige inverter stainless steel microwave oven,,,0.75477254,0,"{'ltable_price': 0.52, 'ltable_name': 0.52}"
186,757,panasonic viera 32 ' class widescreen lcd hdtv in black tc32lz800,panasonic viera 32 ' class widescreen lcd hdtv in black tc32lz800 ips high-definition lcd panel 10000:1 contrast ratio 178 ° wide viewing angle 6.7 ms response intelligent scene controller built-in sd card slot 3 hdmi inputs and dvi audio input simulated surround sound black finish,,562,panasonic viera th-46pz80u 46 ' plasma tv,"46 ' atsc , ntsc 16:9 1920 x 1080 surround hdtv",1249.94,0.67149574,0,{'rtable_name': 0.58}
187,764,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,301,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,0.6971051,0,"{'ltable_price': 0.55, 'ltable_name': 0.55}"
188,784,canon white selphy cp760 compact photo printer 2565b001,canon white selphy cp760 compact photo printer 2565b001 2.5 ' tft display portrait image optimize print water-resistant photos print directly from your memory cards or bluetooth-enabled devices big buttons automatic red-eye correction white finish,95.0,968,canon pixma ip4600 inkjet color photo printer 2909b002,,,0.70861256,0,"{'ltable_price': 0.53, 'ltable_name': 0.53}"
189,672,sony picture station digital photo printer dppfp95,"sony picture station digital photo printer dppfp95 hdmi output lab-quality prints in 45 seconds one-button auto touch-up compatible with memory stick , sd , compact flash , and xd card white finish",,117,sony ribbon and paper with snap-off edges for dpp-fp50 digital photo printer svmf120p,"ribbon , sheet",,0.70168835,0,"{'ltable_price': 0.53, 'ltable_name': 0.53}"
190,841,canon eos rebel xs black digital slr camera xsreb1855b,canon eos rebel xs black digital slr camera xsreb1855b 10.1 megapixel cmos sensor digic iii image processor auto lighting optimizer 7-point af with center cross-type sensors 3.0 fps continuous shooting 2.5 ' tft lcd monitor eos integrated cleaning system dust delete data detection black finish,,991,canon powershot sx10 is digital camera 2665b001,"canon powershot sx10 is 10 megapixel digital camera w / 20x optical zoom , 28mm wide lens , 2.5 ' lcd , motion detection , & red eye correction",339.88,0.68547535,0,"{'rtable_price': 0.56, 'rtable_name': 0.56}"
191,482,sony silver cyber-shot digital camera dscw170,sony silver cyber-shot digital camera dscw170 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish,,578,sony handycam dcr-sr85 digital camcorder dcrsr85,16:9 2.7 ' hybrid lcd,375.8,0.72500104,0,"{'ltable_price': 0.53, 'ltable_name': 0.53}"
192,757,panasonic viera 32 ' class widescreen lcd hdtv in black tc32lz800,panasonic viera 32 ' class widescreen lcd hdtv in black tc32lz800 ips high-definition lcd panel 10000:1 contrast ratio 178 ° wide viewing angle 6.7 ms response intelligent scene controller built-in sd card slot 3 hdmi inputs and dvi audio input simulated surround sound black finish,,843,panasonic viera th-46pz850u 46 ' plasma tv th46pz850u,"46 ' atsc , ntsc 16:9 1920 x 1080 hdtv",1695.96,0.67971593,0,{'rtable_name': 0.51}
193,106,netgear prosafe 16 port 10/100 desktop switch purple finish fs116p,netgear prosafe 16 port 10/100 desktop switch fs116p 16 auto speed-sensing 10/100 rj-45 ports 96 kb embedded memory per unit,299.0,341,netgear prosafe gs724tp 24 port smart switch with poe gs724tp-100nas,"22 x 10/100/1000base-t lan , 2 x 10/100/1000base-t lan",,0.59630215,0,"{'ltable_price': 0.5247524752475248, 'ltable_name': 0.5247524752475248}"
194,807,canon deluxe black digital camera case 2595b002,canon deluxe black digital camera case 2595b002 soft nylon case flip-down cover belt loop attachment for hands-free convenience compatible with canon powershot a series black finish,13.99,544,canon powershot sd1100 is digital elph camera rhythm & blue 2512b001,"canon powershot sd1100 is 8 megapixels , iso 1600 , 3x optical zoom digital camera rhythm & blue",,0.6367563,0,"{'ltable_price': 0.56, 'ltable_name': 0.56}"
195,293,panasonic white integrated telephone system kxts600w,panasonic white integrated telephone system kxts600w speakerphone one-touch dialer 3-line lcd data port wall mountable white finish,,758,panasonic sc-bt100 home theater system sc-bt100p-k,"bd player , 5.1 speakers 1 disc ( s ) progressive scan 1250w rms dolby digital , dolby truehd , dolby digital plus , dts-hd , dts",,0.6766226,0,"{'rtable_price': 0.52, 'rtable_name': 0.52}"
196,546,panasonic black dvd home theater sound system scpt960,panasonic black dvd home theater sound system scpt960 kelton subwoofer bamboo diaphragm center speakers 1080p up-conversion integrated universal dock and on-screen display for ipod ipod video playback wireless rear speaker system whisper-mode surround built-in dolby digital and dts decoder high speed 5-dvd/cd changer black finish,,760,sony bravia dav-hdx275 home theater system,", 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii",,0.7198028,0,"{'ltable_price': 0.56, 'ltable_name': 0.56}"
197,841,canon eos rebel xs black digital slr camera xsreb1855b,canon eos rebel xs black digital slr camera xsreb1855b 10.1 megapixel cmos sensor digic iii image processor auto lighting optimizer 7-point af with center cross-type sensors 3.0 fps continuous shooting 2.5 ' tft lcd monitor eos integrated cleaning system dust delete data detection black finish,,629,sony cyber-shot dsc-h10 digital camera black dsch10/b,8.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,213.72,0.6936233,0,"{'rtable_price': 0.56, 'rtable_name': 0.56}"
198,705,samsung minidv digital camcorder scdc382,samsung minidv digital camcorder scdc382 680k pixel ccd 34x zoom lens 720 x 480 pixel movie resolution digital image stabilizer 23 language options 80 minute battery life,,528,panasonic palmcorder sdr-h40 digital camcorder,"panasonic sdr-h40 40gb hard disk drive/sd hybrid camcorder with 42x optical zoom , optical image stabilization , one-touch dvd copy , and anti-shock shield",328.88,0.71331084,0,"{'ltable_price': 0.63, 'ltable_name': 0.63}"
199,444,sony silver cyber-shot 7.2 megapixel digital camera dscw120,sony silver cyber-shot 7.2 megapixel digital camera dscw120 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom silver finish,,573,sony cyber-shot dsc-w120 digital camera pink dscw120/p,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,109.99,0.72669625,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
200,845,speck seethru clear hard shell case for 15 ' macbook mb15clrseev2,speck seethru clear hard shell case for 15 ' macbook mb15clrseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support clear finish,,827,speck products seethru case for apple 15 ' macbook pro mb15-pur-see-v2,plastic purple,31.97,0.5408906,0,"{'ltable_price': 0.53, 'ltable_name': 0.53}"
201,157,denon 5-disc cd auto changer black finish dcm290,denon 5-disc cd auto changer dcm290 cd-r/rw playback advanced multilevel noise shaping dac digital filter 3-mode random playback intelligent disc scan music calendar display black finish,249.0,207,denon dcm-390 5 disc cd changer dcm390,,348.0,0.63295275,0,"{'rtable_price': 0.54, 'rtable_name': 0.54}"
202,1039,canon printer color ink cartridge cl211,"canon printer color ink cartridge cl211 fine technology for exceptional sharpness and detail new inks improve coloring , color gamut , and color fastness compatible with pixma mp480",20.99,964,canon cli-221 gray ink cartridge 2950b001,gray,11.99,0.72329634,0,"{'ltable_price': 0.6, 'ltable_name': 0.6}"
203,574,sony digital slr camera with lens kit dslra200w,sony alpha digital slr camera with lens kit dslra200w 10.2 megapixels 2.7 ' clear photo lcd screen super steadyshot in-camera image stabilization continuous burst mode bionz image processor iso sensitivity 9-point center cross af sensor scene selection modes dt 18-70mm f3 .5 zoom lens and 75-300mm f4.5-5 .6 compact super telephoto zoom lens included black finish,849.99,399,nikon digital camera leather case 5811,leather black,7.99,0.73807865,0,"{'rtable_price': 0.58, 'rtable_name': 0.58}"
204,839,speck seethru aqua hard shell case for 13 ' macbook mb13aquseev2,speck seethru aqua hard shell case for 13 ' macbook mb13aquseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support aqua finish,,823,speck products seethru case for apple 13 ' macbook mb13-org-see-v2,plastic orange,,0.5273485,0,"{'ltable_price': 0.54, 'ltable_name': 0.54}"
205,900,sony cyber-shot black digital camera dsct500b,sony cyber-shot black digital camera dsct500b 10.1 megapixels 720p hd video recording 3.5 ' lcd plus touch screen display 4mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode high sensitivity mode burst mode face detection technology high sensitivity iso 3200 in-camera retouching optical steadyshot image stabilization with double anti-blur solution hdtv compatibility bravia sync phototv hd stamina battery power black finish,,907,sony dpfd70 digital photo frame,photo viewer 7 ' lcd,107.58,0.6607369,0,"{'rtable_price': 0.56, 'rtable_name': 0.56}"
206,142,panasonic digital camera battery cgas007a1b,panasonic digital camera battery cgas007a1b lithium ion type for digital camera dmctz1 and dmctz3,,443,sony infolithium d-type np-fd1 digital camera battery npfd1,lithium ion ( li-ion ) 4.2 v dc photo battery,41.72,0.7022281,0,"{'rtable_price': 0.58, 'rtable_name': 0.58}"
207,713,samsung 5 disc home theater surround sound system htz510,samsung 5 disc home theater surround sound system htz510 5-disc dvd changer hdmi output 5.1 channel home theater audio system multimedia disc playback xm satellite radio-ready wireless ready ipod connectivity compatible black finish,,949,sony bravia dav-is50 / b home theater system,"dvd player , 5.1 speakers 1 disc ( s ) progressive scan 450w rms dolby digital ex , dolby pro logic , dolby pro logic ii",,0.70158607,0,"{'rtable_price': 0.51, 'rtable_name': 0.51}"
208,997,canon pink 8.0 megapixel powershot digital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,846,sony cyber-shot dsc-w300 digital camera,13.6 megapixel 16:9 3x optical zoom 2x digital zoom 2.7 ' color lcd,289.0,0.70965177,0,"{'ltable_price': 0.51, 'ltable_name': 0.51}"
209,906,nikon d90 black digital slr camera d90body,nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish,,587,sony alpha dslr-a350 digital slr camera dslra350,14.2 megapixel 16:9 2.7 ' active matrix tft color lcd,594.73,0.6840664,0,"{'rtable_price': 0.55, 'rtable_name': 0.55}"
210,453,canon vixia high definition camcorder hv30,canon vixia high definition camcorder hv30 2.7 ' color widescreen lcd 10x hd video zoom lens 2.96 megapixel digic dv ii image processor 200x digital zoom built-in ultra video light minisd card slot built-in electronic lens cover,,580,sony handycam hdr-sr12 high definition digital camcorder hdrsr12,16:9 3.2 ' color lcd,869.0,0.73977304,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
211,845,speck seethru clear hard shell case for 15 ' macbook mb15clrseev2,speck seethru clear hard shell case for 15 ' macbook mb15clrseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support clear finish,,817,speck products seethru case for apple 13 ' macbook mb13-clr-see-v2,plastic clear,,0.53689504,0,"{'rtable_price': 0.53, 'rtable_name': 0.53}"
212,638,sony 32 ' bravia xbr series black lcd flat panel hdtv kdl32xbr6,sony 32 ' bravia xbr series black lcd flat panel hdtv kdl32xbr6 1920 x 1080 full hd 1080p resolution digital media extender ( dmex ) bravia engine technology advanced contrast enhancer ( ace ) enhanced ( xmb ) user interface with rich 3d graphics 24p true cinema black finish,,889,sony bravia z series kdl-40z4100 40 ' lcd tv kdl40z4100/b,"40 ' atsc , ntsc 16:9 1920 x 1080 dolby , surround hdtv 1080i , 1080p",1327.47,0.70353866,0,{'rtable_name': 0.51}
213,280,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,301,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,0.7260372,0,"{'ltable_price': 0.56, 'ltable_name': 0.56}"
214,714,lg 30 ' stainless steel freestanding gas range lrg30357ss,lg 30 ' stainless steel freestanding gas range lrg30357ss 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven stainless steel finish,,325,weber genesis s-320 3780001 60 ' freestanding gas grill,,,0.65213877,0,"{'rtable_price': 0.51, 'rtable_name': 0.51}"
215,618,samsung 32 ' series 6 lcd black flat panel hdtv ln32a650,"samsung 32 ' series 6 lcd black flat panel hdtv ln32a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish",,649,samsung ln52a650 52 ' lcd tv,"samsung ln52a650 52 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 120hz 4ms response time",1895.0,0.7027218,0,"{'rtable_price': 0.53, 'rtable_name': 0.53}"
216,619,sony bravia wireless home theater system in black davhdx576wf,sony bravia wireless home theater system in black davhdx576wf 5.1 channel surround sound s-air technology bravia sync digital media port hdmi output with 720p/1080p upscaling of dvd media digital cinema auto calibration portable audio enhancer multi speaker formation music/movie mode black finish,,699,samsung ht-tz515 home theater system htz515/xaa,samsung 5 dvd hm theater wi-fi xm ready nic,,0.7050334,0,"{'ltable_price': 0.52, 'ltable_name': 0.52}"
217,851,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish,,814,speck products seethru case for apple 13 ' macbook mb13-blk-see-v2,plastic black,,0.5385969,0,"{'rtable_price': 0.53, 'rtable_name': 0.53}"
218,42,maytag over-the-range microwave oven mmv5207bk,"maytag over-the-range microwave oven mmv5207bk 2.0 cubic foot capacity 1,100 watts ten power levels sensor cook custom program option wideglide tray delay-stop fan settings deluxe charcoal odor filter black finish",,801,lg 2.0 cu.ft . over the range microwave oven,,,0.6712989,0,"{'rtable_price': 0.5445544554455446, 'rtable_name': 0.5445544554455446}"
219,487,canon blue 8.0 megapixel powershot digital camera sd1100isb,canon blue 8.0 megapixel powershot digital camera sd1100isb 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology rhythm & blue finish,,511,canon fs100 digital camera 2699b001,canon fs100 flash memory camcorder,299.95,0.6978208,0,"{'rtable_price': 0.61, 'rtable_name': 0.61}"
220,901,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,,630,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42,0.66351944,0,"{'ltable_price': 0.52, 'ltable_name': 0.52}"
221,437,pioneer deh-2000mp cd/mp3/wma in-dash receiver deh2000mp,pioneer deh-2000mp cd/mp3/wma in-dash receiver deh2000mp 50w x 4 built-in speaker power led display built-in front auxiliary input detachable face security remote control rotary volume control,98.0,751,pioneer gex-p10hd hd radio add-on tuner for select in-dash pioneer receivers,,,0.64756495,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
222,712,lg 30 ' black freestanding gas range lrg30357bk,lg 30 ' black freestanding gas range lrg30357bk 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven white finish,,783,lg 5.6 cu.ft . freestanding electric range,,,0.6720451,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
223,282,kensington microsaver keyed notebook lock 64068f,kensington microsaver keyed notebook lock 64068f steel composite cable with carbon tempered steel core built-in defense system t-bar lock easy to install,,359,kensington combosaver ultra notebook lock k64516us,combosaver ultra combination notebook lock,,0.6960153,0,"{'rtable_price': 0.54, 'rtable_name': 0.54}"
224,96,canon black ink cartridge black pg40bk,"canon black ink cartridge pg40bk compatible with the pixma ip1600 , mp170 printers",19.0,964,canon cli-221 gray ink cartridge 2950b001,gray,11.99,0.73803264,0,"{'rtable_price': 0.504950495049505, 'rtable_name': 0.504950495049505}"
225,535,panasonic black dect 6.0 cordless telephone kxtg9333t,panasonic black dect 6.0 cordless telephone kxtg9333t 1 base and 2 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset black finish,,21,panasonic black toner cartridge kx-fa83,"panasonic toner cartridge for the kx-fl511 , kx-fl541 , kx-fl611 and kx-flm651 series",,0.6994361,0,"{'ltable_price': 0.52, 'ltable_name': 0.52}"
226,654,panasonic viera 50 ' plasma flat panel black hdtv th50pz800u,"panasonic viera 50 ' plasma flat panel black hdtv th50pz800u 1920 x 1080 full hd resolution one-sheet glass design anti-reflective screen 4096 shades of gradation 1,000,000:1 dynamic contrast ratio 24p film mode thx certified viera link deep color x.v.color digital comb filter 3d color management motion pattern noise reduction black finish",,556,panasonic viera th-50px80u 50 ' plasma tv,"50 ' atsc , ntsc 16:9 1366 x 768 surround hdtv",,0.6604864,0,{'rtable_name': 0.57}
227,510,toshiba 19 ' black lcd hdtv with built in dvd player 19lv505,toshiba 19 ' lcd hdtv with built in dvd player 19lv505 built-in slot loading dvd player built-in atsc/ntsc/qam digital tuning official divx ® certified jpeg viewer bottom mount stereo speakers black finish,,546,toshiba d-r410 dvd player/recorder,toshiba d-r410 dvd recorder w / 1080p upconversion,,0.7674975,0,"{'rtable_price': 0.5, 'rtable_name': 0.5, 'ltable_price': 0.5, 'ltable_name': 0.5}"
228,135,sony learning remote control silver finish rmvl600,sony learning remote control rmvl600 one-touch system control ( 12 macro functions ) controls up to 8 components seamlessly pre-programmed codes are compatible with most brands,,433,sony universal remote control rm-ez4,"tv , cable box universal remote",12.72,0.80253845,0,"{'rtable_price': 0.52, 'rtable_name': 0.52}"
229,487,canon blue 8.0 megapixel powershot digital camera sd1100isb,canon blue 8.0 megapixel powershot digital camera sd1100isb 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology rhythm & blue finish,,991,canon powershot sx10 is digital camera 2665b001,"canon powershot sx10 is 10 megapixel digital camera w / 20x optical zoom , 28mm wide lens , 2.5 ' lcd , motion detection , & red eye correction",339.88,0.6879169,0,"{'rtable_price': 0.52, 'rtable_name': 0.52}"
230,435,netgear prosafe 5 port 10/100 desktop switch fs105,netgear prosafe 5 port 10/100 desktop switch fs105 5 auto speed-sensing 10/100 utp ports embedded memory,40.0,91,netgear prosafe fs116p ethernet switch fs116pna,16 x 10/100base-tx lan,,0.64986575,0,"{'ltable_price': 0.57, 'ltable_name': 0.57}"
231,685,sony black 9 megapixel cyber-shot digital camera dsch50b,sony black 9 megapixel cyber-shot digital camera dsch50b 9 megapixels 3.0 ' tilt-up clear photo lcd plus display carl zeiss 15x optical zoom lens 15 mb internal memory versatile long distance flash smart zoom in-camera red-eye correction smile shutter technology face detection in-camera retouching super steadyshot optical image stabilization double anti-blur solution hdtv compatibility nightshot infrared system black finish,,629,sony cyber-shot dsc-h10 digital camera black dsch10/b,8.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,213.72,0.70462084,0,"{'ltable_price': 0.52, 'ltable_name': 0.52}"
232,651,mitsubishi 735 series 60 ' 1080p dlp rear projection black hdtv wd60735,mitsubishi 735 series 60 ' 1080p dlp rear projection black hdtv wd60735 1920 x 1080 full hd resolution xvcolor tru1080p processing plush1080p 4d video noise reduction 6-color processor 3d ready front usb input 3 rear hdmi 1.3 inputs black finish,,901,mitsubishi diamond wd-65835 65 ' projection tv,65 ' dlp,2399.0,0.696976,0,"{'rtable_price': 0.52, 'rtable_name': 0.52}"
233,653,mitsubishi 736 series 65 ' 1080p dlp rear projection black hdtv wd65736,mitsubishi 736 series 65 ' 1080p dlp rear projection black hdtv wd65736 1920 x 1080 full hd resolution xvcolor tru1080p processing plush1080p 4d video noise reduction 6-color processor deepfield imager 3d ready netcommand ir front usb and hdmi input 3 rear hdmi 1.3 inputs black finish,,901,mitsubishi diamond wd-65835 65 ' projection tv,65 ' dlp,2399.0,0.6968349,0,"{'rtable_price': 0.59, 'rtable_name': 0.59}"
234,999,panasonic dect 6.0 2-line digital expandable corded/cordless phone system kxtg9391t,panasonic dect 6.0 2-line digital expandable corded/cordless phone system kxtg9391t dect 6.0 digital technology ( 1.9 ghz frequency ) expandable up to 6 total handsets wifi friendly digital answering system 50 number caller id memory 100 number phonebook digital speakerphone on handset and base light-up indicator with ringer alert white backlit 3-line lcd black finish,179.0,635,panasonic kx-tg9343t cordless phone,panasonic kx-tg9343t dect 6.0 expandable digital cordless answering system w/3 handsets,102.12,0.7198758,0,"{'ltable_price': 0.53, 'ltable_name': 0.53}"
235,934,sony vaio cs series white notebook computer vgncs180jw,sony vaio cs series white notebook computer vgncs180jw 2.26 ghz intel core 2 duo processor p8400 14.1 ' ( 1280 x 800 ) xbrite-eco widescreen display 320gb serial ata 5400rpm hard drive built-in 1.3 megapixel motion eye camera and microphone 4gb pc2-6400 ( 2gbx2 ) installed memory integrated stereo a2dp bluetooth 1066mhz front side bus speed 3mb l2 cache blu-ray drive ( read only ) genuine microsoft windows vista home premium 64-bit white finish,,1030,sony vaio cs180j/q notebook vgncs180j/q,"sony vaio cs series vgn-cs180j / q 14.1-inch notebook 2.26 ghz intel core 2 duo p8400 processor , 4 gb ram , 320 gb hard drive , blu-ray drive , vista home premium - black",1239.97,0.69213283,0,"{'rtable_price': 0.53, 'rtable_name': 0.53}"
236,580,samsung 26 ' black flat panel series 4 lcd hdtv ln26a450,"samsung 26 ' black flat panel series 4 lcd hdtv ln26a450 5,000:1 dynamic contrast ratio 1366 x 768 true 720p resolution 8mm response time cold cathode fluorescent lamp ( ccfl ) hidden bottom speakers srs trusurround xt built-in atsc/clear qam tuner v-chip system black finish",,693,samsung ln19a450 19 ' lcd tv,samsung ln19a450 19 ' widescreen 720p lcd hdtv 3000:1 dynamic contrast ratio 8ms response time piano black,348.0,0.7071811,0,"{'rtable_price': 0.54, 'rtable_name': 0.54}"
237,754,sony black dvd recorder and vhs combo player rdrvx560,"sony black dvd recorder and vhs combo player rdrvx560 multiformat dvd compatible hdmi output with 1080p ,1080 i ,720 p upscaling usb one touch dubbing 4 video head stereo vhs with 19 micron heads virtual surround sound for dvd with stereo tv speakers black finish",219.0,351,sony dvpns57p dvd player dvpns57pb,"dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , svcd , video cd , jpeg , mp3 playback 1 disc ( s ) progressive scan black",39.0,0.8063701,0,"{'ltable_price': 0.51, 'ltable_name': 0.51}"
