,explanation,label,latency,match,prediction,row,score_copy,score_drop,type
216,"{'ltable_description': 0.06096784446572322, 'ltable_name': 0.0046782279661047, 'ltable_price': -0.0008881052119948979, 'rtable_description': 0.004899398742724766, 'rtable_name': -0.004156752150444012, 'rtable_price': 0.005705982762155896, 'type': 'landmark'}",0.0,14.847755864961073,1.0,[0.2949666 0.7050334],619-699,"[0.7313128, 0.7313128]","[0.7419694, 0.73007166]",landmark
217,"{'ltable_description': 0.41903491962166295, 'ltable_name': 0.04736423967113426, 'ltable_price': -0.014209444020740413, 'rtable_description': 0.12470634456482471, 'rtable_name': 0.04373522246313386, 'rtable_price': -0.00044107785818062184, 'type': 'landmark'}",0.0,11.249604820972309,1.0,[0.46140307 0.5385969 ],851-814,"[0.54862183, 0.54862183]","[0.5484732, 0.54892105]",landmark
218,"{'ltable_description': 0.14283240467220035, 'ltable_name': 0.006633879232659505, 'ltable_price': 0.004423536326363079, 'rtable_description': 0.2546005978796091, 'rtable_name': 0.07109047895304364, 'rtable_price': 0.013404478256868102, 'type': 'landmark'}",0.0,10.79651953704888,1.0,[0.32870105 0.6712989 ],42-801,"[0.6592248, 0.6592248]","[0.66984516, 0.67901975]",landmark
219,"{'ltable_description': 0.28031020364594506, 'ltable_name': 0.03358955727816632, 'ltable_price': -0.0013249279098799817, 'rtable_description': 0.07986949010422849, 'rtable_name': 0.019174475684881356, 'rtable_price': 0.005392662842516099, 'type': 'landmark'}",0.0,11.72192498500226,1.0,[0.30217922 0.6978208 ],487-511,"[0.72535104, 0.72535104]","[0.74423397, 0.75641036]",landmark
220,"{'ltable_description': 0.1482159771783147, 'ltable_name': 0.007983295583798797, 'ltable_price': -0.003234923183303527, 'rtable_description': 0.2159132990979111, 'rtable_name': 0.01411945377726767, 'rtable_price': 0.004583631706298407, 'type': 'landmark'}",0.0,17.710298652993515,1.0,[0.33648062 0.66351944],901-630,"[0.6379988, 0.6379988]","[0.6620926, 0.7317946]",landmark
221,"{'ltable_description': 0.11986142583493939, 'ltable_name': -0.01673607628135443, 'ltable_price': -0.0028544914637528883, 'rtable_description': 0.23563604881779512, 'rtable_name': 0.09825593382380907, 'rtable_price': 0.015737192599129125, 'type': 'landmark'}",0.0,11.478397696977481,1.0,[0.35243508 0.64756495],437-751,"[0.53898627, 0.53898627]","[0.6452315, 0.64533675]",landmark
222,"{'ltable_description': 0.1933583736642742, 'ltable_name': 0.03612260509554848, 'ltable_price': 0.0005792885950142422, 'rtable_description': 0.26365704014456093, 'rtable_name': 0.16508605531563744, 'rtable_price': 0.00705660785601939, 'type': 'landmark'}",0.0,11.996470169979148,1.0,[0.32795492 0.6720451 ],712-783,"[0.6225815, 0.6225815]","[0.6717594, 0.6953318]",landmark
223,"{'ltable_description': -0.00440049934850308, 'ltable_name': 0.02332925446823321, 'ltable_price': 0.0008001982891449581, 'rtable_description': 0.15571000822066275, 'rtable_name': -0.008174049585479605, 'rtable_price': 0.009547399733531876, 'type': 'landmark'}",0.0,10.565839000046253,1.0,[0.30398473 0.6960153 ],282-359,"[0.6682358, 0.66193163]","[0.69398594, 0.700613]",landmark
224,"{'ltable_description': 0.08485289127674762, 'ltable_name': 0.054697870693417916, 'ltable_price': 0.010690762986924795, 'rtable_description': 0.0800872550113723, 'rtable_name': 0.03843055783696479, 'rtable_price': -0.013727552530215235, 'type': 'landmark'}",0.0,6.891526042018086,1.0,[0.26196736 0.73803264],96-964,"[0.7447869, 0.7447869]","[0.7440514, 0.74553496]",landmark
225,"{'ltable_description': 0.19375131915983637, 'ltable_name': -0.006175601488279126, 'ltable_price': 0.003941986282758991, 'rtable_description': 0.07530962101946577, 'rtable_name': 0.010248716187305145, 'rtable_price': 0.00811374473071938, 'type': 'landmark'}",0.0,15.828642215987202,1.0,[0.3005639 0.6994361],535-21,"[0.7028939, 0.7028939]","[0.72078454, 0.7930069]",landmark
226,"{'ltable_description': 0.18776199238246105, 'ltable_name': 0.034879262172438606, 'ltable_price': 0.0012810482245163193, 'rtable_description': 0.149193675899854, 'rtable_name': 0.05783296112153504, 'rtable_price': 0.00549984263241683, 'type': 'landmark'}",0.0,16.056471261952538,1.0,[0.33951363 0.6604864 ],654-556,"[0.6632309, 0.6632309]","[0.6790714, 0.69514436]",landmark
227,"{'ltable_description': 0.13096133341578756, 'ltable_name': 0.055939078349276805, 'ltable_price': 0.0009423739790120466, 'rtable_description': 0.13812079935059063, 'rtable_name': 0.022417182250087174, 'rtable_price': 0.003717060257957405, 'type': 'landmark'}",0.0,12.142806493968237,1.0,[0.23250249 0.7674975 ],510-546,"[0.74314517, 0.74314517]","[0.7578252, 0.7711829]",landmark
228,"{'ltable_description': 0.14925989085897406, 'ltable_name': 0.016586593164859942, 'ltable_price': 0.008919756258282495, 'rtable_description': 0.13588745156367274, 'rtable_name': 0.042000287929426144, 'rtable_price': -0.024246833081239573, 'type': 'landmark'}",0.0,10.369926657003816,1.0,[0.19746155 0.80253845],135-433,"[0.8155273, 0.8155273]","[0.8144093, 0.811632]",landmark
229,"{'ltable_description': 0.17123125831039734, 'ltable_name': 0.024441664333844555, 'ltable_price': 0.002686778662292195, 'rtable_description': 0.18482540540639472, 'rtable_name': 0.023711654125144546, 'rtable_price': 0.0020316291955201436, 'type': 'landmark'}",0.0,14.883782860008068,1.0,[0.31208307 0.6879169 ],487-991,"[0.6792905, 0.6792905]","[0.71014625, 0.7551239]",landmark
230,"{'ltable_description': 0.05062943098730536, 'ltable_name': 0.032223475615898264, 'ltable_price': 0.005122052366753499, 'rtable_description': 0.061222420680374166, 'rtable_name': 0.04328701310425251, 'rtable_price': -0.0019398562579395187, 'type': 'landmark'}",0.0,8.255378825007938,1.0,[0.35013425 0.64986575],435-91,"[0.64808977, 0.64808977]","[0.65048707, 0.6539612]",landmark
231,"{'ltable_description': 0.1706522646940067, 'ltable_name': 0.012025700772140322, 'ltable_price': -0.003504735357821907, 'rtable_description': 0.2497787242657007, 'rtable_name': 0.016536667357318482, 'rtable_price': 0.0059641001175413134, 'type': 'landmark'}",0.0,19.876572127977852,1.0,[0.29537916 0.70462084],685-629,"[0.6990807, 0.6990807]","[0.7078116, 0.74259967]",landmark
232,"{'ltable_description': 0.21812837976770078, 'ltable_name': 0.023279669570751393, 'ltable_price': 0.018415315774438775, 'rtable_description': 0.18178602122760693, 'rtable_name': 0.023308889234086937, 'rtable_price': -0.0008105184693705967, 'type': 'landmark'}",0.0,12.86758113396354,1.0,[0.30302402 0.696976  ],651-901,"[0.71884745, 0.71884745]","[0.720175, 0.71953094]",landmark
233,"{'ltable_description': 0.20336706937979931, 'ltable_name': 0.051841341796175264, 'ltable_price': -0.0024152473444497956, 'rtable_description': 0.1729184005827325, 'rtable_name': 0.005428662092063384, 'rtable_price': -0.0036423822432368196, 'type': 'landmark'}",0.0,14.016455605975352,1.0,[0.3031651 0.6968349],653-901,"[0.71903443, 0.71903443]","[0.72020483, 0.7196081]",landmark
234,"{'ltable_description': 0.17663058098586482, 'ltable_name': 0.0405471457805716, 'ltable_price': -0.0011520989204681534, 'rtable_description': 0.1457574350972285, 'rtable_name': -0.012214993692675894, 'rtable_price': -0.006465360905136778, 'type': 'landmark'}",0.0,19.58022700995207,1.0,[0.2801242 0.7198758],999-635,"[0.72236156, 0.72236156]","[0.72439045, 0.7318077]",landmark
235,"{'ltable_description': 0.28882749574854555, 'ltable_name': -0.00010058000132163905, 'ltable_price': 0.005715303135900832, 'rtable_description': 0.11451235944304172, 'rtable_name': -0.003090782513243634, 'rtable_price': 0.006288277863254307, 'type': 'landmark'}",0.0,22.1038509439677,1.0,[0.30786714 0.69213283],934-1030,"[0.700735, 0.700735]","[0.7027351, 0.69942605]",landmark
236,"{'ltable_description': 0.12686155146744685, 'ltable_name': 0.02735481261318842, 'ltable_price': 0.004910682693441029, 'rtable_description': 0.13411255761053678, 'rtable_name': 0.02343694810679983, 'rtable_price': 0.004176524951768367, 'type': 'landmark'}",0.0,15.087844654975925,1.0,[0.29281893 0.7071811 ],580-693,"[0.7049997, 0.7049997]","[0.716516, 0.7700964]",landmark
237,"{'ltable_description': 0.09696479324428436, 'ltable_name': 0.038449791187545, 'ltable_price': 0.0004713306009799668, 'rtable_description': 0.16546817423424837, 'rtable_name': -0.007871580056879093, 'rtable_price': 0.021873902261160587, 'type': 'landmark'}",0.0,15.105158451013267,1.0,[0.1936299 0.8063701],754-351,"[0.8004526, 0.8004526]","[0.7942646, 0.7811915]",landmark
238,"{'ltable_description': 0.2581837709567419, 'ltable_name': 0.007290047071511973, 'ltable_price': 0.0015229175081147312, 'rtable_description': 0.20934910076834098, 'rtable_name': 0.012122907498649919, 'rtable_price': 0.001637754473222253, 'type': 'landmark'}",0.0,22.169683833024465,1.0,[0.31313974 0.68686026],825-619,"[0.6996626, 0.6996626]","[0.78438747, 0.8012331]",landmark
239,"{'ltable_description': 0.07945470928885341, 'ltable_name': 0.008284710550436851, 'ltable_price': 0.006761211165811515, 'rtable_description': 0.16124514220263328, 'rtable_name': 0.038044225792946744, 'rtable_price': 0.00979675768011562, 'type': 'landmark'}",0.0,14.253362284973264,1.0,[0.3453948  0.65460527],1007-424,"[0.5744034, 0.5744034]","[0.6531306, 0.6795659]",landmark
