,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
332,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Coaticook La Maplehurst,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Coaticook La Maplehurst', 'Amber Ale', '-']",0.49970924854278564,0.5002907514572144,3
331,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Coaticook La Maplehurst,Microbrasserie Coaticook,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Coaticook La Maplehurst', 'Microbrasserie Coaticook', '-']",0.4157317876815796,0.5842682123184204,3
329,Deveiled,Magic Hat Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Deveiled', 'Magic Hat Brewing Company', 'American Amber / Red Ale']",0.4304320216178894,0.5695679783821106,3
312,X_biga,Cerveza Tyris,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['X_biga', 'Cerveza Tyris', 'American Amber / Red Ale']",0.3180980086326599,0.6819019913673401,3
306,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Havannah,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Havannah', 'Amber Ale', '5.80 %']",0.25305259227752686,0.7469474077224731,3
313,X_biga,Cerveza Tyris,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['X_biga', 'Cerveza Tyris', '5.00 %']",0.4093014597892761,0.5906985402107239,3
387,Toyon,Fat Bottom Brewing,American Amber / Red Ale,5.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Toyon', 'American Amber / Red Ale', '5.80 %']",0.4653581976890564,0.5346418023109436,3
386,Toyon,Cambria Beer Company,American Amber / Red Ale,5.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Toyon', 'Cambria Beer Company', '5.80 %']",0.4223918318748474,0.5776081681251526,3
385,Toyon,Cambria Beer Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Toyon', 'Cambria Beer Company', 'American Amber / Red Ale']",0.3927522301673889,0.6072477698326111,3
377,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,HolzbrÃ $ u Reservoir Hops,L_anjub Cervesa Artesana,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['HolzbrÃ $ u Reservoir Hops', 'L_anjub Cervesa Artesana', '6.10 %']",0.36626338958740234,0.6337366104125977,3
379,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Freedom Soho Red,Freedom,Amber Ale,4.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Freedom Soho Red', 'Freedom', '4.70 %']",0.43593066930770874,0.5640693306922913,3
319,Jaapie,Kaapse Brouwers,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Jaapie', 'Kaapse Brouwers', 'American Amber / Red Ale']",0.4131318926811218,0.5868681073188782,3
324,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,21st Amendment Red Dwarf,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['21st Amendment Red Dwarf', 'Amber Ale', '7.10 %']",0.4127689003944397,0.5872310996055603,3
314,X_biga,Fat Bottom Brewing,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['X_biga', 'American Amber / Red Ale', '5.00 %']",0.4721994400024414,0.5278005599975586,3
287,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Bressene,Genesee Brewing Company &#40; North American Breweries &#41;,Belgian Strong Ale,8 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Bressene', 'Belgian Strong Ale', '8 %']",0.44814062118530273,0.5518593788146973,3
305,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', '5.80 %']",0.2333890199661255,0.7666109800338745,3
393,Kannibaal,3cross Brewing Company,American Amber / Red Ale,7.70 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Kannibaal', '3cross Brewing Company', '7.70 %']",0.4861246943473816,0.5138753056526184,3
343,Frappabord,Microbrasserie Du Lac-Saint-Jean,American Barleywine,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Frappabord', 'Microbrasserie Du Lac-Saint-Jean', 'American Barleywine']",0.4484831690788269,0.5515168309211731,3
407,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Legenda Pony,Legenda SÃ ¶ rf &#337; zde,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Legenda Pony', 'Legenda SÃ ¶ rf &#337; zde', '4.50 %']",0.43312501907348633,0.5668749809265137,3
404,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Zeroday Critical Condition,Genesee Brewing Company &#40; North American Breweries &#41;,American Strong Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Zeroday Critical Condition', 'American Strong Ale', '-']",0.4662855863571167,0.5337144136428833,3
323,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,21st Amendment Red Dwarf,21st Amendment Brewery,Amber Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['21st Amendment Red Dwarf', '21st Amendment Brewery', '7.10 %']",0.31279975175857544,0.6872002482414246,3
292,Juldricka,Dugges Ale - & Porterbryggeri AB,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Juldricka', 'Dugges Ale - & Porterbryggeri AB', 'American Amber / Red Ale']",0.4641647934913635,0.5358352065086365,3
293,Juldricka,Dugges Ale - & Porterbryggeri AB,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Juldricka', 'Dugges Ale - & Porterbryggeri AB', '5.50 %']",0.49971121549606323,0.5002887845039368,3
340,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Okkara Rinkusteinur,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Okkara Rinkusteinur', 'Amber Ale', '5.80 %']",0.3348734378814697,0.6651265621185303,3
304,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Havannah,Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken ),Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Havannah', 'Grande Brasserie de Nouvelle-CalÃ © donie SA ( Heineken )', 'Amber Ale']",0.2914370894432068,0.7085629105567932,3
339,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Okkara Rinkusteinur,Okkara,Amber Ale,5.80 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Okkara Rinkusteinur', 'Okkara', '5.80 %']",0.2275370955467224,0.7724629044532776,3
296,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Amalias _ mbar,CervecerÃa Artesanal Amalias,Amber Ale,-,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Amalias _ mbar', 'CervecerÃa Artesanal Amalias', '-']",0.335091233253479,0.664908766746521,3
338,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Okkara Rinkusteinur,Okkara,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Okkara Rinkusteinur', 'Okkara', 'Amber Ale']",0.28336673974990845,0.7166332602500916,3
297,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Amalias _ mbar,Genesee Brewing Company &#40; North American Breweries &#41;,American Pale Ale,-,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Amalias _ mbar', 'American Pale Ale', '-']",0.45382726192474365,0.5461727380752563,3
398,Chat-Malo,Brasserie Britt de Bretagne,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Chat-Malo', 'Brasserie Britt de Bretagne', 'American Amber / Red Ale']",0.4117735028266907,0.5882264971733093,3
299,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Equinox Entropycal Red IPA,Equinox Brewing,Amber Ale,6.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Equinox Entropycal Red IPA', 'Equinox Brewing', '6.10 %']",0.4221463203430176,0.5778536796569824,3
372,Rexx,Clown Shoes,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Rexx', 'Clown Shoes', 'American Amber / Red Ale']",0.3364529609680176,0.6635470390319824,3
373,Rexx,Clown Shoes,American Amber / Red Ale,12.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Rexx', 'Clown Shoes', '12.00 %']",0.3811578154563904,0.6188421845436096,3
399,Chat-Malo,Brasserie Britt de Bretagne,American Amber / Red Ale,5.40 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Chat-Malo', 'Brasserie Britt de Bretagne', '5.40 %']",0.46807295083999634,0.5319270491600037,3
265,BFH,Climbing Bines Hop Farm,American Amber / Red Ale,5.50 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['BFH', 'Climbing Bines Hop Farm', '5.50 %']",0.41052842140197754,0.5894715785980225,3
218,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dunham Massey Ruby Sunset,Dunham Massey,Amber Ale,4.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Dunham Massey Ruby Sunset', 'Dunham Massey', '4.10 %']",0.31554150581359863,0.6844584941864014,3
259,Hopstock,La Brasserie Artisanale de Nice,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Hopstock', 'La Brasserie Artisanale de Nice', 'American Amber / Red Ale']",0.4805448651313782,0.5194551348686218,3
78,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dugges Juldricka,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Dugges Juldricka', 'Amber Ale', '4 %']",0.3719487190246582,0.6280512809753418,3
83,Downpour,Elevation Beer Co. .,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Downpour', 'Elevation Beer Co. .', 'American Amber / Red Ale']",0.48101431131362915,0.5189856886863708,3
87,Hurluberlue,Microbrasserie Aux Fous Brassant,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Hurluberlue', 'Microbrasserie Aux Fous Brassant', 'American Amber / Red Ale']",0.4215129613876343,0.5784870386123657,3
90,Sedation,Institution Ale Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Sedation', 'Institution Ale Company', 'American Amber / Red Ale']",0.4410429000854492,0.5589570999145508,3
94,May-Bee,Dorset Brewing Company,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['May-Bee', 'Dorset Brewing Company', 'American Amber / Red Ale']",0.45435887575149536,0.5456411242485046,3
95,May-Bee,Dorset Brewing Company,American Amber / Red Ale,4.80 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['May-Bee', 'Dorset Brewing Company', '4.80 %']",0.4906109571456909,0.5093890428543091,3
102,Daywalker,Brew Detroit,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Daywalker', 'Brew Detroit', 'American Amber / Red Ale']",0.44197243452072144,0.5580275654792786,3
104,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Telegraph Obscura Aurantium,Telegraph Brewing Company,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Telegraph Obscura Aurantium', 'Telegraph Brewing Company', '10 %']",0.3312709331512451,0.6687290668487549,3
105,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Telegraph Obscura Aurantium,Genesee Brewing Company &#40; North American Breweries &#41;,Barley Wine,10 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Amber Ale', '5 %']","['Telegraph Obscura Aurantium', 'Barley Wine', '10 %']",0.3766636848449707,0.6233363151550293,3
108,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Backyard January S_Ale,Backyard,Amber Ale,4.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Backyard January S_Ale', 'Backyard', '4.20 %']",0.44527697563171387,0.5547230243682861,3
111,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Roulier Lamarieuse,Brasserie de Roulier,Amber Ale,5 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', 'Amber Ale']","['Roulier Lamarieuse', 'Brasserie de Roulier', 'Amber Ale']",0.49249112606048584,0.5075088739395142,3
112,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Roulier Lamarieuse,Brasserie de Roulier,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Roulier Lamarieuse', 'Brasserie de Roulier', '5.40 %']",0.43621957302093506,0.5637804269790649,3
117,Etna,Birravino,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Etna', 'Birravino', 'American Amber / Red Ale']",0.3787992596626282,0.6212007403373718,3
77,Ruby Red American Ale,Fat Bottom Brewing,American Amber / Red Ale,6.10 %,Dugges Juldricka,Dugges Ale & Porterbryggeri,Amber Ale,4 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')","['Genesee Brew House American Red Ale', 'Genesee Brewing Company &#40; North American Breweries &#41;', '5 %']","['Dugges Juldricka', 'Dugges Ale & Porterbryggeri', '4 %']",0.3220446705818176,0.6779553294181824,3
118,Etna,Birravino,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Etna', 'Birravino', '5.00 %']",0.47520703077316284,0.5247929692268372,3
125,Chiniquy,Brasserie Artisanale Albion,American Amber / Red Ale,4.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Chiniquy', 'Brasserie Artisanale Albion', '4.00 %']",0.3392047882080078,0.6607952117919922,3
264,BFH,Climbing Bines Hop Farm,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['BFH', 'Climbing Bines Hop Farm', 'American Amber / Red Ale']",0.37536996603012085,0.6246300339698792,3
129,Rav,Berentsens Brygghus,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Rav', 'Berentsens Brygghus', 'American Amber / Red Ale']",0.43420445919036865,0.5657955408096313,3
130,Rav,Berentsens Brygghus,American Amber / Red Ale,4.70 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Rav', 'Berentsens Brygghus', '4.70 %']",0.43174976110458374,0.5682502388954163,3
133,Ambrata,Maltus Faber,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Ambrata', 'Maltus Faber', 'American Amber / Red Ale']",0.4360911250114441,0.5639088749885559,3
134,Ambrata,Maltus Faber,American Amber / Red Ale,7.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Ambrata', 'Maltus Faber', '7.00 %']",0.4986277222633362,0.5013722777366638,3
139,Galarneau,Gambrinus,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Galarneau', 'Gambrinus', 'American Amber / Red Ale']",0.35565054416656494,0.6443494558334351,3
140,Galarneau,Gambrinus,American Amber / Red Ale,5.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Galarneau', 'Gambrinus', '5.00 %']",0.4507073163986206,0.5492926836013794,3
143,RB 4:05,Rustic Brew,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['RB 4:05', 'Rustic Brew', 'American Amber / Red Ale']",0.4746135473251343,0.5253864526748657,3
148,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,6.10 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Ruby Red American Ale', 'Fat Bottom Brewing', 'American Amber / Red Ale']","['Pikkupomo', 'Ruosniemen Panimo', 'American Amber / Red Ale']",0.37555140256881714,0.6244485974311829,3
149,Pikkupomo,Ruosniemen Panimo,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Ruby Red American Ale', 'Fat Bottom Brewing', '6.10 %']","['Pikkupomo', 'Ruosniemen Panimo', '6.00 %']",0.4148706793785095,0.5851293206214905,3
150,Pikkupomo,Fat Bottom Brewing,American Amber / Red Ale,6.00 %,Genesee Brew House American Red Ale,Genesee Brewing Company &#40; North American Breweries &#41;,Amber Ale,5 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')","['Ruby Red American Ale', 'American Amber / Red Ale', '6.10 %']","['Pikkupomo', 'American Amber / Red Ale', '6.00 %']",0.4949629306793213,0.5050370693206787,3
