,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
22,1384,microsoft ( r ) windows ( r ) xp professional edition,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'sp2', 'with'}",ltable_title,1,0@1384#1@3160,0.7995046
23,1385,sp2,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,"-{'microsoft', 'windows', ')', 'edition', 'with', 'professional', '(', 'xp', 'r'}",ltable_title,1,0@1385#1@3160,0.011960654
24,1386,microsoft ( r ) windows ( r ) xp professional edition with,,199.99,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99,-{'sp2'},ltable_title,1,0@1386#1@3160,0.78829676
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,578,microsoft office excel 2007,microsoft,229.95,578,microsoft office excel 2007,microsoft,229.95,,,,0@578#1@578,0.026553046
1,578,microsoft office excel 2007,microsoft,229.95,3226,office excel 2007,microsoft,229.95,-{'microsoft'},rtable_title,5,0@578#1@3226,0.118386164
2,578,microsoft office excel 2007,microsoft,229.95,3227,microsoft,microsoft,229.95,"-{'2007', 'office', 'excel'}",rtable_title,5,0@578#1@3227,0.013153257
3,578,microsoft office excel 2007,microsoft,229.95,3228,excel 2007,microsoft,229.95,"-{'microsoft', 'office'}",rtable_title,5,0@578#1@3228,0.009925766
4,578,microsoft office excel 2007,microsoft,229.95,3229,microsoft office,microsoft,229.95,"-{'excel', '2007'}",rtable_title,5,0@578#1@3229,0.04177266
5,578,microsoft office excel 2007,microsoft,229.95,3230,2007,microsoft,229.95,"-{'microsoft', 'office', 'excel'}",rtable_title,5,0@578#1@3230,0.041985843
6,578,microsoft office excel 2007,microsoft,229.95,3231,microsoft office excel,microsoft,229.95,-{'2007'},rtable_title,5,0@578#1@3231,0.022227846
0,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,,,,0@2195#1@2195,0.8706451
1,1363,microsoft office 2004 software suite mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,+set(),ltable_title,1,0@1363#1@2195,0.88494855
2,1364,microsoft,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'apple', 'office', '&', 'mac', 'suite', 'software'}",ltable_title,1,0@1364#1@2195,0.018700598
3,1365,office 2004 software suite mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,-{'microsoft'},ltable_title,1,0@1365#1@2195,0.9360661
4,1366,microsoft microsoft,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'apple', 'office', '&', 'mac', 'suite', 'software'}",ltable_title,1,0@1366#1@2195,0.009156899
5,1367,2004 software suite mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'microsoft', 'office'}",ltable_title,1,0@1367#1@2195,0.7930341
6,1368,microsoft microsoft office,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'apple', '&', 'mac', 'suite', 'software'}",ltable_title,1,0@1368#1@2195,0.062651046
7,1369,software suite mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'office'}",ltable_title,1,0@1369#1@2195,0.6753978
8,1370,microsoft microsoft office 2004,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'apple', '&', 'mac', 'suite', 'software'}",ltable_title,1,0@1370#1@2195,0.09026632
9,1371,suite mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'office'}",ltable_title,1,0@1371#1@2195,0.39940152
10,1372,microsoft microsoft office 2004 software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'apple', '&', 'mac', 'suite'}",ltable_title,1,0@1372#1@2195,0.22633988
11,1373,mac apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'office', 'suite'}",ltable_title,1,0@1373#1@2195,0.12537429
12,1374,microsoft microsoft office 2004 software suite,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'apple', '&', 'mac'}",ltable_title,1,0@1374#1@2195,0.17599161
13,1375,apple & mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'office', 'suite'}",ltable_title,1,0@1375#1@2195,0.08455435
14,1376,microsoft microsoft office 2004 software suite mac,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'apple', '&'}",ltable_title,1,0@1376#1@2195,0.520936
15,1377,& mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'apple', 'office', 'suite'}",ltable_title,1,0@1377#1@2195,0.21026726
16,1378,microsoft microsoft office 2004 software suite mac apple,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,-{'&'},ltable_title,1,0@1378#1@2195,0.4643131
17,1379,mac software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'apple', 'office', '&', 'suite'}",ltable_title,1,0@1379#1@2195,0.071348175
18,1380,microsoft microsoft office 2004 software suite mac apple &,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,+set(),ltable_title,1,0@1380#1@2195,0.65943044
19,1381,software,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,"-{'2004', 'microsoft', 'apple', 'office', '&', 'mac', 'suite'}",ltable_title,1,0@1381#1@2195,0.11515043
20,1382,microsoft microsoft office 2004 software suite mac apple & mac,,399.95,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,+set(),ltable_title,1,0@1382#1@2195,0.7847228
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,511,microsoft publisher 2007 version upgrade,microsoft,99.95,,,,0@511#1@511,0.064138204
1,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3226,publisher 2007 version upgrade,microsoft,99.95,-{'microsoft'},rtable_title,5,0@511#1@3226,0.19872233
2,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3227,microsoft,microsoft,99.95,"-{'version', 'publisher', 'upgrade', '2007'}",rtable_title,5,0@511#1@3227,0.0054451646
3,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3228,2007 version upgrade,microsoft,99.95,"-{'publisher', 'microsoft'}",rtable_title,5,0@511#1@3228,0.08796573
4,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3229,microsoft publisher,microsoft,99.95,"-{'version', 'upgrade', '2007'}",rtable_title,5,0@511#1@3229,0.0049424297
5,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3230,version upgrade,microsoft,99.95,"-{'publisher', 'microsoft', '2007'}",rtable_title,5,0@511#1@3230,0.061160218
6,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3231,microsoft publisher 2007,microsoft,99.95,"-{'version', 'upgrade'}",rtable_title,5,0@511#1@3231,0.013266956
7,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3232,upgrade,microsoft,99.95,"-{'version', 'publisher', 'microsoft', '2007'}",rtable_title,5,0@511#1@3232,0.029767137
8,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3233,microsoft publisher 2007 version,microsoft,99.95,-{'upgrade'},rtable_title,5,0@511#1@3233,0.0274466
0,2821,microsoft excel 2007 ( pc ),,229.95,2821,microsoft excel 2007 ( pc ),,229.95,,,,0@2821#1@2821,0.022844505
1,1363,excel 2007 ( pc ),,229.95,2821,microsoft excel 2007 ( pc ),,229.95,-{'microsoft'},ltable_title,1,0@1363#1@2821,0.00828253
2,1364,microsoft,,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{')', '(', '2007', 'excel', 'pc'}",ltable_title,1,0@1364#1@2821,0.032983843
3,1365,2007 ( pc ),,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{'microsoft', 'excel'}",ltable_title,1,0@1365#1@2821,0.005785519
4,1366,microsoft excel,,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{')', '(', '2007', 'pc'}",ltable_title,1,0@1366#1@2821,0.019284843
5,1367,( pc ),,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{'microsoft', '2007', 'excel'}",ltable_title,1,0@1367#1@2821,0.003967467
6,1368,microsoft excel 2007,,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{')', '(', 'pc'}",ltable_title,1,0@1368#1@2821,0.031478774
7,1369,pc ),,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{'microsoft', '(', '2007', 'excel'}",ltable_title,1,0@1369#1@2821,0.08658452
8,1370,microsoft excel 2007 (,,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{')', 'pc'}",ltable_title,1,0@1370#1@2821,0.023470536
9,1371,),,229.95,2821,microsoft excel 2007 ( pc ),,229.95,"-{'microsoft', '(', '2007', 'excel', 'pc'}",ltable_title,1,0@1371#1@2821,0.0024178273
10,1372,microsoft excel 2007 ( pc,,229.95,2821,microsoft excel 2007 ( pc ),,229.95,-{')'},ltable_title,1,0@1372#1@2821,0.022590056
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,,,,0@553#1@553,0.508176
1,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3226,indesign cs3 upgrade from pagemaker,adobe,199.0,-{'adobe'},rtable_title,5,0@553#1@3226,0.712889
2,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3227,adobe,adobe,199.0,"-{'from', 'indesign', 'cs3', 'pagemaker', 'upgrade'}",rtable_title,5,0@553#1@3227,0.017377986
3,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3228,cs3 upgrade from pagemaker,adobe,199.0,"-{'indesign', 'adobe'}",rtable_title,5,0@553#1@3228,0.649292
4,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3229,adobe indesign,adobe,199.0,"-{'from', 'cs3', 'pagemaker', 'upgrade'}",rtable_title,5,0@553#1@3229,0.020794975
5,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3230,upgrade from pagemaker,adobe,199.0,"-{'indesign', 'cs3', 'adobe'}",rtable_title,5,0@553#1@3230,0.33694908
6,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3231,adobe indesign cs3,adobe,199.0,"-{'from', 'pagemaker', 'upgrade'}",rtable_title,5,0@553#1@3231,0.03240501
7,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3232,from pagemaker,adobe,199.0,"-{'indesign', 'cs3', 'upgrade', 'adobe'}",rtable_title,5,0@553#1@3232,0.15969446
8,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3233,adobe indesign cs3 upgrade,adobe,199.0,"-{'from', 'pagemaker'}",rtable_title,5,0@553#1@3233,0.29451147
9,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3234,pagemaker,adobe,199.0,"-{'from', 'indesign', 'cs3', 'upgrade', 'adobe'}",rtable_title,5,0@553#1@3234,0.015897123
10,553,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,3235,adobe indesign cs3 upgrade from,adobe,199.0,-{'pagemaker'},rtable_title,5,0@553#1@3235,0.34324148
0,897,adobe contribute cs3 upgrade,,82.99,897,adobe contribute cs3 upgrade,,82.99,,,,0@897#1@897,0.653563
1,1363,contribute cs3 upgrade,,82.99,897,adobe contribute cs3 upgrade,,82.99,-{'adobe'},ltable_title,1,0@1363#1@897,0.688746
2,1364,adobe,,82.99,897,adobe contribute cs3 upgrade,,82.99,"-{'cs3', 'upgrade', 'contribute'}",ltable_title,1,0@1364#1@897,0.035482265
3,1365,cs3 upgrade,,82.99,897,adobe contribute cs3 upgrade,,82.99,"-{'contribute', 'adobe'}",ltable_title,1,0@1365#1@897,0.6624239
4,1366,adobe contribute,,82.99,897,adobe contribute cs3 upgrade,,82.99,"-{'cs3', 'upgrade'}",ltable_title,1,0@1366#1@897,0.23021282
5,1367,upgrade,,82.99,897,adobe contribute cs3 upgrade,,82.99,"-{'adobe', 'cs3', 'contribute'}",ltable_title,1,0@1367#1@897,0.105326675
6,1368,adobe contribute cs3,,82.99,897,adobe contribute cs3 upgrade,,82.99,-{'upgrade'},ltable_title,1,0@1368#1@897,0.3087605
,ltable_id,ltable_title,ltable_manufacturer,ltable_price,rtable_id,rtable_title,rtable_manufacturer,rtable_price,diff,attr_name,attr_pos,id,match_score
0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,,,,0@897#1@897,0.62503546
1,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3226,creative suite cs3 production premium upsell,adobe,1199.0,-{'adobe'},rtable_title,5,0@897#1@3226,0.70031065
2,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3227,adobe,adobe,1199.0,"-{'creative', 'premium', 'suite', 'cs3', 'production', 'upsell'}",rtable_title,5,0@897#1@3227,0.006355474
3,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3228,suite cs3 production premium upsell,adobe,1199.0,"-{'creative', 'adobe'}",rtable_title,5,0@897#1@3228,0.6549861
4,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3229,adobe creative,adobe,1199.0,"-{'premium', 'suite', 'cs3', 'production', 'upsell'}",rtable_title,5,0@897#1@3229,0.007984715
5,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3230,cs3 production premium upsell,adobe,1199.0,"-{'creative', 'suite', 'adobe'}",rtable_title,5,0@897#1@3230,0.56084543
6,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3231,adobe creative suite,adobe,1199.0,"-{'premium', 'cs3', 'production', 'upsell'}",rtable_title,5,0@897#1@3231,0.020331694
7,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3232,production premium upsell,adobe,1199.0,"-{'creative', 'suite', 'cs3', 'adobe'}",rtable_title,5,0@897#1@3232,0.27367833
8,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3233,adobe creative suite cs3,adobe,1199.0,"-{'premium', 'production', 'upsell'}",rtable_title,5,0@897#1@3233,0.024315832
9,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3234,premium upsell,adobe,1199.0,"-{'creative', 'suite', 'cs3', 'production', 'adobe'}",rtable_title,5,0@897#1@3234,0.023013044
10,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3235,adobe creative suite cs3 production,adobe,1199.0,"-{'premium', 'upsell'}",rtable_title,5,0@897#1@3235,0.26659614
11,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3236,upsell,adobe,1199.0,"-{'creative', 'premium', 'suite', 'cs3', 'production', 'adobe'}",rtable_title,5,0@897#1@3236,0.031051677
12,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,3237,adobe creative suite cs3 production premium,adobe,1199.0,-{'upsell'},rtable_title,5,0@897#1@3237,0.62503546
0,3017,production prem cs3 mac upgrad,,808.15,3017,production prem cs3 mac upgrad,,808.15,,,,0@3017#1@3017,0.79749405
1,1363,prem cs3 mac upgrad,,808.15,3017,production prem cs3 mac upgrad,,808.15,-{'production'},ltable_title,1,0@1363#1@3017,0.7607387
2,1364,production,,808.15,3017,production prem cs3 mac upgrad,,808.15,"-{'upgrad', 'prem', 'mac', 'cs3'}",ltable_title,1,0@1364#1@3017,0.20911935
3,1365,cs3 mac upgrad,,808.15,3017,production prem cs3 mac upgrad,,808.15,"-{'prem', 'production'}",ltable_title,1,0@1365#1@3017,0.601456
4,1366,production prem,,808.15,3017,production prem cs3 mac upgrad,,808.15,"-{'upgrad', 'mac', 'cs3'}",ltable_title,1,0@1366#1@3017,0.65140045
5,1367,mac upgrad,,808.15,3017,production prem cs3 mac upgrad,,808.15,"-{'prem', 'cs3', 'production'}",ltable_title,1,0@1367#1@3017,0.09689883
6,1368,production prem cs3,,808.15,3017,production prem cs3 mac upgrad,,808.15,"-{'upgrad', 'mac'}",ltable_title,1,0@1368#1@3017,0.82808876
7,1369,upgrad,,808.15,3017,production prem cs3 mac upgrad,,808.15,"-{'prem', 'mac', 'cs3', 'production'}",ltable_title,1,0@1369#1@3017,0.023244025
8,1370,production prem cs3 mac,,808.15,3017,production prem cs3 mac upgrad,,808.15,-{'upgrad'},ltable_title,1,0@1370#1@3017,0.79749405
