,ltable_id,ltable_name,ltable_description,ltable_price,rtable_id,rtable_name,rtable_description,rtable_price,diff,attr_name,attr_pos,id,match_score
11,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1102,canon pixma multifunction printer mx310,"multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'canon', 'pixma'}",rtable_description,6,0@348#1@1102,0.29894474
12,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1103,canon pixma multifunction printer mx310,canon pixma,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'start', 'mx310', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'to', 'and', 'up', 'sized', 'smart', 'faxes', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'prints', 'printer'}",rtable_description,6,0@348#1@1103,0.4690094
13,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1104,canon pixma multifunction printer mx310,"printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'canon', 'pixma', 'multifunction'}",rtable_description,6,0@348#1@1104,0.29810557
14,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1105,canon pixma multifunction printer mx310,canon pixma multifunction,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'start', 'mx310', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'to', 'and', 'up', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints', 'printer'}",rtable_description,6,0@348#1@1105,0.59429634
15,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1106,canon pixma multifunction printer mx310,"mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'canon', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1106,0.27618405
16,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1107,canon pixma multifunction printer mx310,canon pixma multifunction printer,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'start', 'mx310', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'to', 'and', 'up', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1107,0.6686887
17,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1108,canon pixma multifunction printer mx310,"up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'canon', 'mx310', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1108,0.27618405
18,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1109,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'to', 'and', 'up', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1109,0.6686887
19,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1110,canon pixma multifunction printer mx310,"to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'canon', 'mx310', 'up', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1110,0.45425817
20,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1111,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'to', 'and', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1111,0.67953354
21,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1112,canon pixma multifunction printer mx310,"4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'canon', 'mx310', 'to', 'up', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1112,0.47597334
22,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1113,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1113,0.733567
23,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1114,canon pixma multifunction printer mx310,"x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1114,0.40009636
24,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1115,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800,,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1115,0.78385603
25,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1116,canon pixma multifunction printer mx310,"1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1116,0.49919268
26,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1117,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x,,"-{'ink', '1200', 'auto-image', 'droplets', 'microscopic', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1117,0.7561571
27,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1118,canon pixma multifunction printer mx310,"color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', '4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1118,0.25873706
28,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1119,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200,,"-{'ink', 'auto-image', 'droplets', 'microscopic', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'color', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1119,0.7994714
29,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1120,canon pixma multifunction printer mx310,"dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', '4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'color', 'multifunction', 'printer'}",rtable_description,6,0@348#1@1120,0.54638755
30,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1121,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color,,"-{'ink', 'auto-image', 'droplets', 'microscopic', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'resolution', 'dpi', 'prints'}",rtable_description,6,0@348#1@1121,0.7832832
31,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1122,canon pixma multifunction printer mx310,"resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', '4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'color', 'multifunction', 'dpi', 'printer'}",rtable_description,6,0@348#1@1122,0.27924347
32,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1123,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi,,"-{'ink', 'auto-image', 'droplets', 'microscopic', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'resolution', 'prints'}",rtable_description,6,0@348#1@1123,0.7993608
33,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1124,canon pixma multifunction printer mx310,"microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', '4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1124,0.030720782
34,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1125,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution,,"-{'ink', 'auto-image', 'droplets', 'microscopic', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'prints'}",rtable_description,6,0@348#1@1125,0.81717724
35,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1126,canon pixma multifunction printer mx310,"2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', 'microscopic', '4800', 'canon', 'mx310', 'to', 'up', 'pixma', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1126,0.049255908
36,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1127,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic,,"-{'ink', 'auto-image', 'droplets', 'start', ',', 'photos', '2-picoliter', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'prints'}",rtable_description,6,0@348#1@1127,0.8140389
37,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1128,canon pixma multifunction printer mx310,"sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'to', 'up', 'pixma', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1128,0.049255908
38,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1129,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter,,"-{'ink', 'auto-image', 'droplets', 'start', ',', 'photos', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'sized', 'smart', 'faxes', 'built-in', 'prints'}",rtable_description,6,0@348#1@1129,0.8140389
39,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1130,canon pixma multifunction printer mx310,"ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', '1200', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'to', 'up', 'sized', 'pixma', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1130,0.1537946
40,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1131,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized,,"-{'ink', 'auto-image', 'droplets', 'start', ',', 'photos', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'smart', 'faxes', 'built-in', 'prints'}",rtable_description,6,0@348#1@1131,0.81039095
41,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1132,canon pixma multifunction printer mx310,"droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'to', 'up', 'sized', 'pixma', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1132,0.3593223
42,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1133,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink,,"-{'auto-image', 'droplets', 'start', ',', 'photos', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'smart', 'faxes', 'built-in', 'prints'}",rtable_description,6,0@348#1@1133,0.8248845
43,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1134,canon pixma multifunction printer mx310,"built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'droplets', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'to', 'up', 'sized', 'pixma', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1134,0.4355434
44,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1135,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets,,"-{'auto-image', 'start', ',', 'photos', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'smart', 'faxes', 'built-in', 'prints'}",rtable_description,6,0@348#1@1135,0.816778
45,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1136,canon pixma multifunction printer mx310,"auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'droplets', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'to', 'up', 'sized', 'pixma', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1136,0.41661432
46,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1137,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in,,"-{'auto-image', 'start', ',', 'photos', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'smart', 'faxes', 'prints'}",rtable_description,6,0@348#1@1137,0.8230791
47,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1138,canon pixma multifunction printer mx310,"fix quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'to', 'up', 'sized', 'pixma', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1138,0.41661432
48,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1139,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image,,"-{'start', ',', 'photos', 'copies', 'fix', 'copying', 'scans', 'documents', 'quick', 'and', 'smart', 'faxes', 'prints'}",rtable_description,6,0@348#1@1139,0.8230791
49,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1140,canon pixma multifunction printer mx310,"quick start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'fix', 'to', 'up', 'sized', 'pixma', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1140,0.40268186
50,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1141,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix,,"-{'start', ',', 'photos', 'copies', 'copying', 'scans', 'documents', 'quick', 'and', 'smart', 'faxes', 'prints'}",rtable_description,6,0@348#1@1141,0.822737
51,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1142,canon pixma multifunction printer mx310,"start smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'mx310', '2-picoliter', 'fix', 'quick', 'to', 'up', 'sized', 'pixma', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1142,0.21753393
52,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1143,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick,,"-{'start', ',', 'photos', 'copies', 'copying', 'scans', 'documents', 'and', 'smart', 'faxes', 'prints'}",rtable_description,6,0@348#1@1143,0.8278447
53,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1144,canon pixma multifunction printer mx310,"smart copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'start', 'mx310', '2-picoliter', 'fix', 'quick', 'to', 'up', 'sized', 'pixma', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1144,0.08314761
54,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1145,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start,,"-{',', 'photos', 'copies', 'copying', 'scans', 'documents', 'and', 'smart', 'faxes', 'prints'}",rtable_description,6,0@348#1@1145,0.8136904
55,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1146,canon pixma multifunction printer mx310,"copying copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'start', 'mx310', '2-picoliter', 'fix', 'quick', 'to', 'up', 'sized', 'pixma', 'smart', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1146,0.15075304
56,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1147,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart,,"-{',', 'photos', 'copies', 'copying', 'scans', 'documents', 'and', 'faxes', 'prints'}",rtable_description,6,0@348#1@1147,0.8011062
57,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1148,canon pixma multifunction printer mx310,"copies , scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'start', 'mx310', '2-picoliter', 'fix', 'copying', 'quick', 'to', 'up', 'sized', 'pixma', 'smart', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1148,0.08570847
58,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1149,canon pixma multifunction printer mx310,canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying,,"-{',', 'photos', 'copies', 'scans', 'documents', 'and', 'faxes', 'prints'}",rtable_description,6,0@348#1@1149,0.79860395
59,348,canon pixma multifunction printer mx310,"canon pixma multifunction printer mx310 up to 4800 x 1200 color dpi resolution microscopic 2-picoliter sized ink droplets built-in auto-image fix quick start smart copying copies , scans , faxes and prints documents prints photos",,1150,canon pixma multifunction printer mx310,", scans , faxes and prints documents prints photos",,"-{'x', 'ink', '1200', 'auto-image', 'droplets', 'microscopic', '4800', 'canon', 'start', 'mx310', '2-picoliter', 'copies', 'fix', 'copying', 'quick', 'to', 'up', 'sized', 'pixma', 'smart', 'built-in', 'color', 'multifunction', 'resolution', 'dpi', 'printer'}",rtable_description,6,0@348#1@1150,0.04389029
