,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
10,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22083,birdhouse tony hawk 2gb full,,ep memory,bh-skthfs/2g,,"-{'drives', 'drive', 'skatedrive', 'usb', 'skull', '9.84', 'flash'}",rtable_title,7,0@340#1@22083,0.021036243
11,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22084,skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,"-{'full', 'hawk', 'skull', 'birdhouse', 'tony', '2gb'}",rtable_title,7,0@340#1@22084,0.026552368
12,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22085,birdhouse tony hawk 2gb full skull,,ep memory,bh-skthfs/2g,,"-{'drives', 'drive', 'skatedrive', 'usb', '9.84', 'flash'}",rtable_title,7,0@340#1@22085,0.02470163
13,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22086,usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,"-{'skatedrive', 'full', 'hawk', 'skull', 'birdhouse', 'tony', '2gb'}",rtable_title,7,0@340#1@22086,0.026552368
14,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22087,birdhouse tony hawk 2gb full skull skatedrive,,ep memory,bh-skthfs/2g,,"-{'drives', 'drive', 'usb', '9.84', 'flash'}",rtable_title,7,0@340#1@22087,0.02470163
15,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22088,flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,"-{'skatedrive', 'full', 'hawk', 'skull', 'birdhouse', 'tony', '2gb'}",rtable_title,7,0@340#1@22088,0.010475362
16,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22089,birdhouse tony hawk 2gb full skull skatedrive usb,,ep memory,bh-skthfs/2g,,"-{'drive', 'flash', '9.84', 'drives'}",rtable_title,7,0@340#1@22089,0.032177612
17,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22090,drive usb drives 9.84,,ep memory,bh-skthfs/2g,,"-{'skatedrive', 'full', 'hawk', 'skull', 'birdhouse', 'tony', '2gb', 'flash'}",rtable_title,7,0@340#1@22090,0.02003782
18,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22091,birdhouse tony hawk 2gb full skull skatedrive usb flash,,ep memory,bh-skthfs/2g,,"-{'9.84', 'drive', 'drives'}",rtable_title,7,0@340#1@22091,0.02385984
19,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22092,usb drives 9.84,,ep memory,bh-skthfs/2g,,"-{'drive', 'skatedrive', 'full', 'hawk', 'skull', 'birdhouse', 'tony', '2gb', 'flash'}",rtable_title,7,0@340#1@22092,0.04920761
20,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22093,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,,ep memory,bh-skthfs/2g,,"-{'9.84', 'drives'}",rtable_title,7,0@340#1@22093,0.020083675
21,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22094,drives 9.84,,ep memory,bh-skthfs/2g,,"-{'drive', 'skatedrive', 'full', 'hawk', 'usb', 'skull', 'birdhouse', 'tony', '2gb', 'flash'}",rtable_title,7,0@340#1@22094,0.023436867
22,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22095,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb,,ep memory,bh-skthfs/2g,,"-{'9.84', 'drives'}",rtable_title,7,0@340#1@22095,0.022511315
23,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22096,9.84,,ep memory,bh-skthfs/2g,,"-{'drives', 'drive', 'skatedrive', 'full', 'hawk', 'usb', 'skull', 'birdhouse', 'tony', '2gb', 'flash'}",rtable_title,7,0@340#1@22096,0.023860136
24,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22097,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives,,ep memory,bh-skthfs/2g,,-{'9.84'},rtable_title,7,0@340#1@22097,0.022543365
25,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22098,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,memory,bh-skthfs/2g,,-{'ep'},rtable_brand,9,0@340#1@22098,0.025733743
26,340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep memory,bh-skthfs/2g,,22099,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,,ep,bh-skthfs/2g,,-{'memory'},rtable_brand,9,0@340#1@22099,0.021880154
0,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,,,,0@363#1@363,0.01687256
1,2554,tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,-{'birdhouse'},ltable_title,1,0@2554#1@363,0.011916694
2,2555,birdhouse,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'drive', 'skatedrive', 'usb', 'hawk', 'action', 'ptero', 'tony', 'flash'}",ltable_title,1,0@2555#1@363,0.051170018
3,2556,hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'birdhouse', 'tony'}",ltable_title,1,0@2556#1@363,0.011953898
4,2557,birdhouse tony,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'drive', 'skatedrive', 'usb', 'hawk', 'action', 'ptero', 'flash'}",ltable_title,1,0@2557#1@363,0.029565284
5,2558,16gb ptero skatedrive usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'hawk', 'birdhouse', 'tony'}",ltable_title,1,0@2558#1@363,0.019424312
6,2559,birdhouse tony hawk,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'drive', 'skatedrive', 'usb', 'action', 'ptero', 'flash'}",ltable_title,1,0@2559#1@363,0.03772462
7,2560,ptero skatedrive usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'hawk', 'birdhouse', 'tony'}",ltable_title,1,0@2560#1@363,0.028076883
8,2561,birdhouse tony hawk 16gb,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'drive', 'skatedrive', 'usb', 'action', 'ptero', 'flash'}",ltable_title,1,0@2561#1@363,0.03375307
9,2562,skatedrive usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'hawk', 'birdhouse', 'ptero', 'tony'}",ltable_title,1,0@2562#1@363,0.028076883
10,2563,birdhouse tony hawk 16gb ptero,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'drive', 'skatedrive', 'usb', 'action', 'flash'}",ltable_title,1,0@2563#1@363,0.03375307
11,2564,usb flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'skatedrive', 'hawk', 'birdhouse', 'ptero', 'tony'}",ltable_title,1,0@2564#1@363,0.028076883
12,2565,birdhouse tony hawk 16gb ptero skatedrive,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'drive', 'usb', 'action', 'flash'}",ltable_title,1,0@2565#1@363,0.03375307
13,2566,flash drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'skatedrive', 'usb', 'hawk', 'birdhouse', 'ptero', 'tony'}",ltable_title,1,0@2566#1@363,0.009452848
14,2567,birdhouse tony hawk 16gb ptero skatedrive usb,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'drive', 'action', 'flash'}",ltable_title,1,0@2567#1@363,0.027812779
15,2568,drive action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'skatedrive', 'usb', 'hawk', 'birdhouse', 'ptero', 'tony', 'flash'}",ltable_title,1,0@2568#1@363,0.014777992
16,2569,birdhouse tony hawk 16gb ptero skatedrive usb flash,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'drive', 'action'}",ltable_title,1,0@2569#1@363,0.020762628
17,2570,action,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'16gb', 'drive', 'skatedrive', 'usb', 'hawk', 'birdhouse', 'ptero', 'tony', 'flash'}",ltable_title,1,0@2570#1@363,0.017266355
18,2571,birdhouse tony hawk 16gb ptero skatedrive usb flash drive,usb flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,-{'action'},ltable_title,1,0@2571#1@363,0.018827552
19,2572,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,flash drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,-{'usb'},ltable_category,2,0@2572#1@363,0.016551329
20,2573,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'drives', 'flash'}",ltable_category,2,0@2573#1@363,0.022587106
21,2574,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,drives,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,"-{'flash', 'usb'}",ltable_category,2,0@2574#1@363,0.01901036
22,2575,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash,,,,363,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,usb flash drives,,,,-{'drives'},ltable_category,2,0@2575#1@363,0.018268673
,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
0,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,,,,0@1365#1@1365,0.015450433
1,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22074,angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,-{'los'},rtable_title,7,0@1365#1@22074,0.018030422
2,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22075,los,electronics - general,tribeca,,29.99,"-{'angeles', '4g', 'touch', 'ipod', 'case', 'lakers', 'fva4614', 'hard'}",rtable_title,7,0@1365#1@22075,0.059193704
3,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22076,lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,"-{'angeles', 'los'}",rtable_title,7,0@1365#1@22076,0.027948653
4,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22077,los angeles,electronics - general,tribeca,,29.99,"-{'4g', 'touch', 'ipod', 'case', 'lakers', 'fva4614', 'hard'}",rtable_title,7,0@1365#1@22077,0.04574296
5,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22078,ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,"-{'angeles', 'lakers', 'los'}",rtable_title,7,0@1365#1@22078,0.039955985
6,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22079,los angeles lakers,electronics - general,tribeca,,29.99,"-{'4g', 'touch', 'ipod', 'case', 'fva4614', 'hard'}",rtable_title,7,0@1365#1@22079,0.031937636
7,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22080,touch 4g hard case fva4614,electronics - general,tribeca,,29.99,"-{'angeles', 'ipod', 'lakers', 'los'}",rtable_title,7,0@1365#1@22080,0.062041964
8,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22081,los angeles lakers ipod,electronics - general,tribeca,,29.99,"-{'4g', 'touch', 'case', 'fva4614', 'hard'}",rtable_title,7,0@1365#1@22081,0.024211023
9,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22082,4g hard case fva4614,electronics - general,tribeca,,29.99,"-{'angeles', 'touch', 'ipod', 'lakers', 'los'}",rtable_title,7,0@1365#1@22082,0.069655776
10,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22083,los angeles lakers ipod touch,electronics - general,tribeca,,29.99,"-{'4g', 'case', 'fva4614', 'hard'}",rtable_title,7,0@1365#1@22083,0.020910539
11,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22084,hard case fva4614,electronics - general,tribeca,,29.99,"-{'angeles', '4g', 'touch', 'ipod', 'lakers', 'los'}",rtable_title,7,0@1365#1@22084,0.065305255
12,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22085,los angeles lakers ipod touch 4g,electronics - general,tribeca,,29.99,"-{'case', 'fva4614', 'hard'}",rtable_title,7,0@1365#1@22085,0.018970914
13,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22086,case fva4614,electronics - general,tribeca,,29.99,"-{'angeles', '4g', 'touch', 'ipod', 'lakers', 'los', 'hard'}",rtable_title,7,0@1365#1@22086,0.052980885
14,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22087,los angeles lakers ipod touch 4g hard,electronics - general,tribeca,,29.99,"-{'case', 'fva4614'}",rtable_title,7,0@1365#1@22087,0.01858318
15,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22088,fva4614,electronics - general,tribeca,,29.99,"-{'angeles', '4g', 'touch', 'ipod', 'case', 'lakers', 'los', 'hard'}",rtable_title,7,0@1365#1@22088,0.07486303
16,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22089,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,,29.99,-{'fva4614'},rtable_title,7,0@1365#1@22089,0.015450433
17,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22090,los angeles lakers ipod touch 4g hard case fva4614,- general,tribeca,,29.99,-{'electronics'},rtable_category,8,0@1365#1@22090,0.012993438
18,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22091,los angeles lakers ipod touch 4g hard case fva4614,electronics,tribeca,,29.99,"-{'-', 'general'}",rtable_category,8,0@1365#1@22091,0.017288297
19,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22092,los angeles lakers ipod touch 4g hard case fva4614,general,tribeca,,29.99,"-{'-', 'electronics'}",rtable_category,8,0@1365#1@22092,0.015146453
20,1365,los angeles lakers ipod touch 4g hard case fva4614,electronics - general,tribeca,,29.99,22093,los angeles lakers ipod touch 4g hard case fva4614,electronics -,tribeca,,29.99,-{'general'},rtable_category,8,0@1365#1@22093,0.014218355
0,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,,,,0@8795#1@8795,0.012956245
1,2554,francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,-{'san'},ltable_title,1,0@2554#1@8795,0.016830927
2,2555,san,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', '4g', 'touch', 'tribeca', 'ipod', 'francisco', 'case', 'hard'}",ltable_title,1,0@2555#1@8795,0.096094765
3,2556,49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'san', 'francisco'}",ltable_title,1,0@2556#1@8795,0.029694924
4,2557,san francisco,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', '4g', 'touch', 'tribeca', 'ipod', 'case', 'hard'}",ltable_title,1,0@2557#1@8795,0.08723911
5,2558,ipod touch 4g hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', 'san', 'francisco'}",ltable_title,1,0@2558#1@8795,0.04134221
6,2559,san francisco 49ers,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'4g', 'touch', 'tribeca', 'ipod', 'case', 'hard'}",ltable_title,1,0@2559#1@8795,0.05893284
7,2560,touch 4g hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', 'san', 'ipod', 'francisco'}",ltable_title,1,0@2560#1@8795,0.06645338
8,2561,san francisco 49ers ipod,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'4g', 'touch', 'tribeca', 'case', 'hard'}",ltable_title,1,0@2561#1@8795,0.03657307
9,2562,4g hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', 'san', 'touch', 'ipod', 'francisco'}",ltable_title,1,0@2562#1@8795,0.07893379
10,2563,san francisco 49ers ipod touch,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'4g', 'tribeca', 'case', 'hard'}",ltable_title,1,0@2563#1@8795,0.0346234
11,2564,hard case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', '4g', 'san', 'touch', 'ipod', 'francisco'}",ltable_title,1,0@2564#1@8795,0.08985596
12,2565,san francisco 49ers ipod touch 4g,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'tribeca', 'case', 'hard'}",ltable_title,1,0@2565#1@8795,0.028577186
13,2566,case tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', '4g', 'san', 'touch', 'ipod', 'francisco', 'hard'}",ltable_title,1,0@2566#1@8795,0.08601675
14,2567,san francisco 49ers ipod touch 4g hard,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'tribeca', 'case'}",ltable_title,1,0@2567#1@8795,0.025603764
15,2568,tribeca,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,"-{'49ers', '4g', 'san', 'touch', 'ipod', 'francisco', 'case', 'hard'}",ltable_title,1,0@2568#1@8795,0.12361233
16,2569,san francisco 49ers ipod touch 4g hard case,computers accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,-{'tribeca'},ltable_title,1,0@2569#1@8795,0.017606236
17,2570,san francisco 49ers ipod touch 4g hard case tribeca,accessories,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,-{'computers'},ltable_category,2,0@2570#1@8795,0.011586195
18,2571,san francisco 49ers ipod touch 4g hard case tribeca,computers,,,29.99,8795,san francisco 49ers ipod touch 4g hard case tribeca,computers accessories,,,29.99,-{'accessories'},ltable_category,2,0@2571#1@8795,0.011654009
,ltable_id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_id,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,diff,attr_name,attr_pos,id,match_score
0,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,,,,0@672#1@672,0.0055021103
1,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22074,rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,+set(),rtable_title,7,0@672#1@22074,0.0055021103
2,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22075,iosafe,hard drives,,pa50250u5yr,,"-{'3.0', 'drive', '250gb', 'usb', '249.99', 'external', 'rugged', 'portable', 'hard'}",rtable_title,7,0@672#1@22075,0.026465012
3,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22076,250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,-{'rugged'},rtable_title,7,0@672#1@22076,0.016859734
4,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22077,iosafe rugged,hard drives,,pa50250u5yr,,"-{'3.0', 'drive', '250gb', 'usb', '249.99', 'external', 'portable', 'hard'}",rtable_title,7,0@672#1@22077,0.01511949
5,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22078,usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,"-{'250gb', 'rugged'}",rtable_title,7,0@672#1@22078,0.016859734
6,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22079,iosafe rugged 250gb,hard drives,,pa50250u5yr,,"-{'3.0', 'drive', 'usb', '249.99', 'external', 'portable', 'hard'}",rtable_title,7,0@672#1@22079,0.01511949
7,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22080,3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,"-{'250gb', 'usb', 'rugged'}",rtable_title,7,0@672#1@22080,0.015704433
8,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22081,iosafe rugged 250gb usb,hard drives,,pa50250u5yr,,"-{'3.0', 'drive', '249.99', 'external', 'portable', 'hard'}",rtable_title,7,0@672#1@22081,0.009860525
9,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22082,portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,"-{'3.0', '250gb', 'usb', 'rugged'}",rtable_title,7,0@672#1@22082,0.017901879
10,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22083,iosafe rugged 250gb usb 3.0,hard drives,,pa50250u5yr,,"-{'drive', '249.99', 'external', 'portable', 'hard'}",rtable_title,7,0@672#1@22083,0.007093929
11,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22084,external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,"-{'3.0', '250gb', 'usb', 'rugged', 'portable'}",rtable_title,7,0@672#1@22084,0.015325225
12,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22085,iosafe rugged 250gb usb 3.0 portable,hard drives,,pa50250u5yr,,"-{'drive', '249.99', 'external', 'hard'}",rtable_title,7,0@672#1@22085,0.0075769406
13,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22086,hard drive iosafe 249.99,hard drives,,pa50250u5yr,,"-{'3.0', '250gb', 'usb', 'external', 'rugged', 'portable'}",rtable_title,7,0@672#1@22086,0.019708449
14,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22087,iosafe rugged 250gb usb 3.0 portable external,hard drives,,pa50250u5yr,,"-{'drive', '249.99', 'hard'}",rtable_title,7,0@672#1@22087,0.0072227325
15,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22088,drive iosafe 249.99,hard drives,,pa50250u5yr,,"-{'3.0', '250gb', 'usb', 'external', 'rugged', 'portable', 'hard'}",rtable_title,7,0@672#1@22088,0.03382466
16,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22089,iosafe rugged 250gb usb 3.0 portable external hard,hard drives,,pa50250u5yr,,"-{'249.99', 'drive'}",rtable_title,7,0@672#1@22089,0.0056205723
17,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22090,iosafe 249.99,hard drives,,pa50250u5yr,,"-{'3.0', 'drive', '250gb', 'usb', 'external', 'rugged', 'portable', 'hard'}",rtable_title,7,0@672#1@22090,0.06820459
18,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22091,iosafe rugged 250gb usb 3.0 portable external hard drive,hard drives,,pa50250u5yr,,-{'249.99'},rtable_title,7,0@672#1@22091,0.0048264638
19,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22092,249.99,hard drives,,pa50250u5yr,,"-{'3.0', 'drive', '250gb', 'usb', 'iosafe', 'external', 'rugged', 'portable', 'hard'}",rtable_title,7,0@672#1@22092,0.06820459
20,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22093,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe,hard drives,,pa50250u5yr,,-{'249.99'},rtable_title,7,0@672#1@22093,0.0048264638
21,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22094,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,drives,,pa50250u5yr,,-{'hard'},rtable_category,8,0@672#1@22094,0.0062460047
22,672,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,22095,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard,,pa50250u5yr,,-{'drives'},rtable_category,8,0@672#1@22095,0.006304221
